Device,Company,Reviews,Result
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"The Good:This was brand new in a sealed box from the vendor I bought it from.Yes this is an unlocked GSM phone.It actually had a T-mobile SIM in it which I popped out and replaced with my AT&T SIM card from my iPhone 5. No problems there.The bad:8GB is straight up not enough memory for an iPhone these days. Photos take up a lot of space as do text messages and emails (you won't really be able to use it as an iPod). By the time the iOS is installed you're down to 5-6GB then things start getting cramped. Seriously, if you have an iPhone go to Settings-General-Usage-Manage Storage and see how large these apps are. Pandora alone is like 150kb. So after deleting a bunch of unused stuff I have 800kb left. That's really not even enough to update the iOS when they release a new one, so I will have to hook this thing to my laptop when that day comes (yes I'm writing this review in it, so it obviously works).In short: but it if you can live with the limitations. If you buy the right case no one will ever even know that it's the cheapest phone Apple makes, but I guarantee you that in very short order you will say to yourself ""I should have got the 16BG one"".",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,This phone claims to be unlocked. DO NOT BELIEVE IT. THIS PHONE IS NOT UNLOCKED. I inserted my Verizon sim card and it wold not work. I went online for assistance to switch the lines and they could not figure it out. I called Verizon and they could not figure it out and finally took it to a Verizon store where they told me it was not Verizon compatible. DO NOT BUY THIS PRODUCT.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,a little scratched too..,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Meet my expectations!,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Was not unlock,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"Its APPLE, what more is to be said",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Everything Ok,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"Short of memory, could not to up graded",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,The phone is as described and appears to be genuine apple product but the headphones appear to be knockoffs and actually one side quit working just days after use.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"The device doesn't work , I will be returning it .",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Exactly as advertised,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"This phone was so jacked it. Nothing worked, not ever the sound/vibration smh",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Was. Exactly what I was looking for .,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,All right,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Still getting to know the phone...,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,everything right!,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,My phone was not factory unlocked!,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,You can barely hear out of the speaker,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"I thought this phone was new, but it was refurbished. It has a few bugs still.",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,I bought The iphone unlocked and it has a Verizon chip.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Phone had worked with an att.and orange U.K. SIM cards.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"Battery doesn't last more than 2 hours, it goes from 50% to 10% in a minute",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"The Iphone battery goes down quickly, it isnt new",neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Everything was OK,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,I had to buy a new charger it won't work with the regular 5C chargers,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,the charger didnt work but everything else was fully functional,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Phone have lots of dents that i didnt expect,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Never mention anywhere that it was a prepaid sprint phone,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Get the 16-32GB instead! I should have paid attention to the GB when I bought this!,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Item as described and delivered on time.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,It says this phone is none CDMA compatible so why did it come with a Verizon sim card ??,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,it doesn't stay charge long I don't know why,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,I gave it one star because i didnt get the color I wanted I got white and I didnt give it back or return it because I have been waiting for a phone for along time I wasn't about to give my phone back jus because of the color of it but I was made at first but then I got over it,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,As expected,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,This arrived before time. Was as per the description.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,The phone seemed to ma as counterfeit,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,It was as described,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Five star product!,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,Just what I needed to replace phone that was dropped in water. Insurance wanted to give me a refurbished white for the same amount of money.,neutral
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,"I turn off the phone and did not catch more, the seller did not cover warranty",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,not new... i'll return it...,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Shipping was very fast. Phone has minor scratches but nothing noticeable. All in all 5 starts!!!,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,just what you would expect from an iphone.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Expectations greatly met!,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,This phone was locked when I got it even though it says un-locked.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Exactly as expected.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,"It's not ez to use ,it take abut one hour to work your arm off , if you got time to rub it in .but it will work..",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,After a few months phone won't charge anymore,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Got a cracked Screen and don't let me download games or do any updates,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,The back was scratched and beat up,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,I bought this phone for my 16 year old granddaughter. She loved it. No complaints.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,had to return was not unlocked,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,exactly what I was looking for!,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Ok condition,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Do not buy this phone,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,"The phone is spotty when it comes to charging. I plug it in and it registers that the power is plugged in, but it doesn't always charge. I have to check four to five times, unplugging and plugging it back to before I might get it to charge. I also had the speaker go out within three days of using it, but that fixed itself somehow and now works again.",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,As expected.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,"Works as described, fast shipping.",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Just what we were looking for at a reasonable price.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Phone was exactly what I ordered. It was a much needed upgrade from a flip phone.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,The phone works but we find ourselves having to shut it off and turn it back on more than normal.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Product was just as described. Fast shipping.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,I haven't had this phone a week yet and I have lines going horizontal and vertical all over my screen. Also the home button doesn't work half the time. I am going to have to buy another phone to replace this one I just bought.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Works as advertised.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Has worked for 2+ years.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Paid a premium for what I thought was an organization that paid attention to their refurbishing. Plugged it in. Did not charge.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Reliable and fast.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Extremely fast shipping!!!! Product as expected,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Phone as advertised,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,"Came quickly, worked first time.",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Phone was new and came in Apple packaging,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,works as described,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,The middle of the screen is unusable. It doesn't detect my touch. The vibration is also loud and not factory.,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Phone didnt last mor than a month,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,screen will eventually pop off of the cheap plastic back. do not get it,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Cracked all over and not unlocked 0 stars if I could,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,"The phone is new. Everything is included in the package. However, the ICCID of the SIM was identified by AT&T as permanently disabled. So instead of being able to activate it online, I'm going to have to the nearest AT&T store an hour away.5 stars for the phone itself. 3 starts for the BS SIM card.",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,as if it is a brand new iPhone,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,The phone is everything I expected! I have been an IPhone user since 2011 and I am not going anywhere!,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,You can barely hear when you are talking to someone,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,Wasn't unlocked,neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,"Worked as expected, on time delivery.",neutral
Apple iPhone 5c 32GB (Blue) - AT&T,Apple,not new... i'll return it...,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"It's an iphone, what more does one need to say!",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Just as expected.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"Phone I received was registered on the Sprint Network, Sent Back.",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,I wrote the review for this phone on the place for the green silicone case. This is my second Iphone 5. It is more phone than I will ever need.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,What I expected,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"I did not receive a Verizon wireless,as stated in the title, but instead a T-mobile wireless.",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The phone that I got doesnt work!,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,it works as a phone,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The home button doesn't work and with all the money I paid for the iPhone 5c it's kind of a rip off,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Phone was sold under Verizon as the carrier. when I called Verizon to activate the device they said the IME # was not a Verizon phone and would not activate the phone.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,It was not the product that was advertised!!,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"The phone arrived promptly as it was a Christmas present. However, the screen began to lift two days after Christmas and the phone froze up. Returned the item on January 6, 2015 and waiting patiently for a return.",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Received iphone5c an was locked needs password to open did not say this in description,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"It's an iphone, what more does one need to say!",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The headphone hole doesn't work.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,home button messes up a lot!,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The 5c is everything I except and more I would remind the 5c over any of the apple phones so far,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Wouldn't hold a charge and wouldn't connect to WiFi,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Does not charge or turn on.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The phone came with ascree,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Didnt work with my Verizon account,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Phone works but didn't include SIM card and the speaker is barely loud enough to hear. I have to use speaker phone for any conversation!,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,its still working,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,This phone came on time and as it was described.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Arrived quickly and as advertised!,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,5 plums out of 5,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,I was delivered a 16GB rather than the purchased 32GB iphone.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Everything went as planned,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"Just the thing for a fella who needs something durable, relatively simple and affordable.",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Worked for 2 months now the phone earpiece doesn't work - they can hear me but I can't hear them unless I put on speaker.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,I got my phone really fast and it was everything I had expected and more,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,the charger doesnt work,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Phone was sold under Verizon as the carrier. when I called Verizon to activate the device they said the IME # was not a Verizon phone and would not activate the phone.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"I did not receive a Verizon wireless,as stated in the title, but instead a T-mobile wireless.",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,It is a bit slower than my last 5C,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The phone that I got doesnt work!,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,it works as a phone,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,Just as expected.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,It was supposed to be a verizon compatible phone but it was a sprint phone.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,phone was locked - cannot use,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,I wrote the review for this phone on the place for the green silicone case. This is my second Iphone 5. It is more phone than I will ever need.,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,What I expected,neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,"Phone I received was registered on the Sprint Network, Sent Back.",neutral
Apple iPhone 5c 32GB (Blue) - Verizon Wireless,Apple,The home button doesn't work and with all the money I paid for the iPhone 5c it's kind of a rip off,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,"I thought it was unlocked, and I wrote many times to ask the pin phone or online and never answered",neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,wouldn't turn on,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Is this iPhone with a 2 year contract 😌,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,I was buying a new phone to replace my old one. Little did I know that I was buying a demo phone and it did not say it was a demo phone,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Delivered on time. Phone looks practically new!,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,"It was advertized as a Sprint phone, but could not be activated by Sprint.",neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,is is not unlocked,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,DIf not come with the sim or a charger,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,As expected,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,It's an Apple.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Said it was a sprint phone went to store to activate told me they couldnt get it in their system.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Just what we needed for our daughter,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Phone had alot of wear and tear,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Lock phone/Needs more information if you can't use this IPhone with any company.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,I was unable to get the phone activated because I have a T-Mobile phone!! I couldn't get anyone to unlock the phone so I could get the SIMS card that I had to buy to work. The package it came in was also cracked on the edge...,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,"This phone wasn't for sprint , however they return money",neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Phone was a demo and could not be activated,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Item arrived fast and as described! Arrived with phone and accessories!,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,It ok,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,It is OK,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Is the phine unlocked?,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,It was not locked to Sprint. It had been used on a Metro PCS plan and caused issues at the Sprint store when I was trying to activate.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Phone was not Sprint compatible as advertised. I returned the phone to seller and NEVER RECEIVED A REFUND.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,cannot activate,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,The phone its self is offSo sprint can unlock it!The person said the phone willBe shut off soon! It's two weeks laterAnd I still have the phone!,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Camera did not work .Still waiting on refund .,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,I have to send it back,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,As Described!!,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Was unable to activate.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,The product does not work,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,After three weeks of having the phone. The screen came off the phone.,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,clock not working all the time...,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,It was as description said,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Luv this phone,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Super fast delivery!!! Description was exactly what I got...I had no problem connecting service with Sprint!!!,neutral
Apple iPhone 5c 32GB (Green) - Sprint,Apple,Just as described. I contacted seller for a faster shipping option as I was without a phone and he hooked me up. I received it within days! It also came with the SIM card so all I had to do was contact Sprint to activate and I was in business!This is my first iPhone so I am still learning all of it's functions.,neutral
Apple iPhone 5c 32GB (Green) - Unlocked,Apple,Phone is really busted up around the edges,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Received iphone5c an was locked needs password to open did not say this in description,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Phone was sold under Verizon as the carrier. when I called Verizon to activate the device they said the IME # was not a Verizon phone and would not activate the phone.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,The headphone hole doesn't work.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,It was not the product that was advertised!!,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,"The phone arrived promptly as it was a Christmas present. However, the screen began to lift two days after Christmas and the phone froze up. Returned the item on January 6, 2015 and waiting patiently for a return.",neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Worked for 2 months now the phone earpiece doesn't work - they can hear me but I can't hear them unless I put on speaker.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,I got my phone really fast and it was everything I had expected and more,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Does not charge or turn on.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,5 plums out of 5,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,"Phone I received was registered on the Sprint Network, Sent Back.",neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Everything went as planned,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,"Just the thing for a fella who needs something durable, relatively simple and affordable.",neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,it works as a phone,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,The home button doesn't work and with all the money I paid for the iPhone 5c it's kind of a rip off,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,its still working,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,I wrote the review for this phone on the place for the green silicone case. This is my second Iphone 5. It is more phone than I will ever need.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,What I expected,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Didnt work with my Verizon account,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Phone works but didn't include SIM card and the speaker is barely loud enough to hear. I have to use speaker phone for any conversation!,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Arrived quickly and as advertised!,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,the charger doesnt work,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,The phone that I got doesnt work!,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,The 5c is everything I except and more I would remind the 5c over any of the apple phones so far,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Wouldn't hold a charge and wouldn't connect to WiFi,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,home button messes up a lot!,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,It is a bit slower than my last 5C,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Just as expected.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,This phone came on time and as it was described.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,The phone came with ascree,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,I was delivered a 16GB rather than the purchased 32GB iphone.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,It was supposed to be a verizon compatible phone but it was a sprint phone.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,phone was locked - cannot use,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,Phone was sold under Verizon as the carrier. when I called Verizon to activate the device they said the IME # was not a Verizon phone and would not activate the phone.,neutral
Apple iPhone 5c 32GB (Green) - Verizon Wireless,Apple,"I did not receive a Verizon wireless,as stated in the title, but instead a T-mobile wireless.",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Just what we were looking for at a reasonable price.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Phone was exactly what I ordered. It was a much needed upgrade from a flip phone.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Reliable and fast.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Extremely fast shipping!!!! Product as expected,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,This phone was locked when I got it even though it says un-locked.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Phone didnt last mor than a month,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,I haven't had this phone a week yet and I have lines going horizontal and vertical all over my screen. Also the home button doesn't work half the time. I am going to have to buy another phone to replace this one I just bought.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,I bought this phone for my 16 year old granddaughter. She loved it. No complaints.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,had to return was not unlocked,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,exactly what I was looking for!,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,screen will eventually pop off of the cheap plastic back. do not get it,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Cracked all over and not unlocked 0 stars if I could,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,works as described,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,The middle of the screen is unusable. It doesn't detect my touch. The vibration is also loud and not factory.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,"The phone is new. Everything is included in the package. However, the ICCID of the SIM was identified by AT&T as permanently disabled. So instead of being able to activate it online, I'm going to have to the nearest AT&T store an hour away.5 stars for the phone itself. 3 starts for the BS SIM card.",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,as if it is a brand new iPhone,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Do not buy this phone,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,not new... i'll return it...,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,The back was scratched and beat up,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Product was just as described. Fast shipping.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Works as advertised.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Has worked for 2+ years.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Paid a premium for what I thought was an organization that paid attention to their refurbishing. Plugged it in. Did not charge.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,"Worked as expected, on time delivery.",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,As expected.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,"Works as described, fast shipping.",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Shipping was very fast. Phone has minor scratches but nothing noticeable. All in all 5 starts!!!,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,just what you would expect from an iphone.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Expectations greatly met!,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,The phone is everything I expected! I have been an IPhone user since 2011 and I am not going anywhere!,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,You can barely hear when you are talking to someone,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Phone was new and came in Apple packaging,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,The phone works but we find ourselves having to shut it off and turn it back on more than normal.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Phone as advertised,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,"Came quickly, worked first time.",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,"The phone is spotty when it comes to charging. I plug it in and it registers that the power is plugged in, but it doesn't always charge. I have to check four to five times, unplugging and plugging it back to before I might get it to charge. I also had the speaker go out within three days of using it, but that fixed itself somehow and now works again.",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Exactly as expected.,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,"It's not ez to use ,it take abut one hour to work your arm off , if you got time to rub it in .but it will work..",neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,After a few months phone won't charge anymore,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Got a cracked Screen and don't let me download games or do any updates,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Phone didnt last mor than a month,neutral
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,Reliable and fast.,neutral
