Device,Company,Reviews,Result
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Liked the phone. Screen and speakers were phenomenal. The performance for me was unacceptable the browser always bogged down and would freeze mid scroll, and the Bluetooth was horrendous. It would connect to my car then disconnect, so I've returned.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"It's nice that this phone has LTE and it functions okay. I installed a different launcher because the one that came stock was not that great. My bottom volume button stopped functioning after a few weeks, which was a bummer, but with the reversible function, I can just rotate it and get my bottom volume button to work.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Had issues on the start up. Randomly restarted. Once up and running a little sluggish, but you get what you pay for.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Take a step back and think about this thing. It has an identical screen to, and RAM of, an Iphone 6 Plus, for a sixth the price. Pop in an SD for more storage. Similar or better form factor too, with nice stereo speakers and better earbuds than an Iphone. Performance is smooth, and it updated immediately to Marshmallow. What's not to like?I guess one thing. Reports around the web indicate the screen may crack under light pressure/drops. So get a case and screen protector. Because this is an older model phone, both can be found cheap at the usual suspects.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Have only had this phone for sub two weeks and have had nothing but issues out of the box. Constant freezing and crashing, i cant even use certain apps, my photos don't load and the phone straight up goes black screen and restarts at least once a day. Very unhappy customer at this point in time.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"seems more stable than my old gen 1 Moto G but because of the location of the volume and power button I am constantly accidently doing screen captures. I am still trying to adapt to the new version of Android and how the phone it self works. I don't like the white background in the app menu, white uses a lot more juice making the battery deplete quicker. The feel has me missing my Moto G. I like the thicker body of the G but really like the Idols excellent speakers and can handle more storage than the Moto.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,I've had this phone for 3.5 months now and am thoroughly disappointed with it. It doesn't multitask very well. Freezes up at the most inopportune times. And has begun restarting itself randomly throughout the day! Save your money!!!!,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Screen cracked less then a month after I bought it. I either emailed or called Alcatel two months later because I was in a remote location without the ability to pack something and ship it. They said their was nothing they could do except charge me for a repair. Really disappointed cause I was looking forward to using it but it is unusable since the lower half of the screen is unresponsive.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I really, really wanted to like this phone. The screen is just fantastic and the speakers are amazing. It absolutely blows away my Moto X 2014 in that regard. The processor is OK, there's a bit of lag here and there but it's not overwhelming and something you can easily live with. The battery life seemed to be really fantastic, and it was a mostly great device.I only ran into problems when it comes to using it as a phone. Calls sound muddy, and everyone who I spoke to had issues understanding me. Coming from my Moto X, which had fantastic call quality, this was very disappointing. Using the phone in speakerphone mode didn't help at all, if anything, it made it worse! I've also noticed it struggled with signal strength in the same areas where the X had no issue, consistently pulling a signal that was anywhere between 5-7 dBm worse than the X.Maybe I got a bad device, but in reading more reviews I've noticed that muffled calls and signal issues seem to be commonplace. Honestly, a slightly better microphone and antenna would make this a killer phone. If your goal is to use the browser and apps, you'll be fine with this phone. If you plan on anything more than occasional call, I'd look for something else.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I have never been as disappointed with an item from Amazon as I am with this one.First, some good points about the phone. The display and audio are top notch. Not even by grading on the curve of a $250 phone, they were as good or better than just about any flagship I've had. As good or better than any other display I've seen, and the front facing stereo speakers were amazing. No question about it. The phone performed fairly well, just a little bit slower than my 2013 LG Optimus G Pro, which had the same basic specs as this unit. The almost stock Android Lollipop was a nice thing to have, not much bloatware had to be removed. I changed the phone's supplied launcher to the Google Launcher and that gave the unit even more of a stock Android feel.I should have known I was in for a nightmare when I opened the phone and found that Alcatel didn't include the tool that's needed to pop out the SIM and SD card tray. It took a couple of hours to find something small enough to fit into the tiny hole that releases the tray, and since the phone arrived on a Saturday, Alcatel tech support was closed and Amazon was no help, offering to send a replacement phone that might arrive Monday, but most likely would come Tuesday. Glad I pay for Amazon Prime to get such speedy service when a product is defective. But I finally got the tray open and was able to insert the SIM and SD cards from my current phone. Turned the phone on and it immediately found AT&T, provisioned itself smoothly, and I thought I was off to the races. Boy, was I wrong.I spent almost two days migrating apps from my old phone to this one, arranging the icons on the screen where I wanted them (this phone only allowed 4 icons in a row while the LG had 5, so the NFC setup process couldn't replicate my current screen arrangement) and re-entering login and other information for all my apps. I have a fair amount of apps, so it took a while. In order to clean the cache and speed up the phone a bit after everything was ""just so"", I restarted the phone, something I've done with the ten or so other Android phones I've had over the years. When the phone came back up, I noticed that about a third of the app icons were gone from my home screens. Just gone. And when I tried to open a couple of other apps, I got a message on the bottom of the screen that the app wasn't installed.I know Android can do some funky things, so I waited about ten minutes to see if the information would show up on the screen and it hadn't changed, so I rebooted the phone again. When it came on, even MORE icons were missing from the home screens. I could find most (not all) of the missing apps in the app drawer and could launch about half of them. But some of the data was gone, with very little chance of getting it back. And since I lost more data the second time I restarted the phone, I wasn't really interested in restarting again and losing even more data.So the two days I spent getting the phone loaded up were blown the second I tried to restart it. I hardly call that a small bug, and looking around some developer forums, it doesn't seem to be a bug tied to Android 5.0.2, which is what the phone is running with an Alcatel layer over it. So it's either the Alcatel modifications or a hardware issue causing the problem. Either way, that kind of performance is completely unacceptable, and while I think the phone has some good parts to it and the price is right, if it's going to lose data, I can't trust it or continue to use it. Even my kid's $99 BLU phone is more stable than this device is.So back to Amazon it goes, along with the accessories that were supposed to arrive on Sunday but didn't come because Amazon made a deal with the Devil when they chose the USPS to handle its Sunday deliveries. All in all, about a $300 lesson that sometimes you get what you pay for, and in this case I got a useless, low quality phone on the inside that looks like a great phone on the outside.Oh, and one more thing. Amazon chose to ship the phone via USPS in a padded envelope, not a box. I found the envelope with the phone in it jammed in my mailbox with all my other mail, making for a very tight squeeze to get the envelope out of the mailbox without tearing it. So the phone had less protection than it probably should have had and went through the postal system, which could have led to some kind of a hardware defect. I'm not going to try my luck with another phone, especially if Amazon is going to use such an insecure way to ship the phone. I bet they don't ship S6's in envelopes. Just sayin'.Next time, I'll spend a little more money and get a phone I can trust.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"This is the second ALCATEL OneTouch Idol 3. Set it up and shut it off and you'll not be able to use the device again! Going the Wallmart tomorrow and if the Sim Card does'nt fix it, it's going back the amazon! One star because no lower option.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I really wanted to like this phone. I looked up the specs, read the reviews and searched online for the best phone for my money. I decided this was the phone to get, everyone raved about it. They said it was the best phone under $300, blah blah you've probably seen all that too. Lets start with the good. It has a pretty decent camera and a nice big screen... that's about it. I consider myself to be a simple man, if I buy something, its because it's supposed to serve a purpose. This phone froze all of the time, not only did I experience the stutter others experienced, but it froze and it crashed often. At first I thought it was my fault, so I cleared all of my cache, deleted useless folders, downloaded cleaner apps etc. but nothing worked, the phone kept freezing, crashing, and rebooting itself when I was in the middle of things. I've had this phone about two weeks now and I've had it. In a rage, I twisted the phone in my hands until I had shattered the LCD, screen and mangled the housing. It felt awesome. All in all, I should have known better this phone was released in 2014 and we're living in 2016. Two years in the tech industry is a lifetime... don't make the mistake I made. If you hate freezing, unresponsive, garbage cell phones, DON'T buy this product.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"The phone is very decent for its price. But as with cheap products, there is always a downfall.1. The phone has gotten visibly slower than when it came. It has been only around two months and already its speed has decreased by a certain amount.2. This issue is the more disappointing one: The back squeaks and clicks when you press against it. This probably means that the back cover has gotten loose somehow. I have never dropped the phone, nor do I use it roughly. I am very gentle with it, and only after 1 month of use (the other month was spent on a trip), the back is already loose. I am very disappointed and the return period is already over.I was very hopeful for this smartphone, but it seems that there is a reason why higher end phones are priced the way they are.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I purchased my phone July 2015 it's a ok phone my review is not about the phone but there customer service. Be aware that when you purchase this phone that there customer service is horrible. Beginning of October I had issues with my Sd and Sims slot not reading. I contacted Alcatel concerning the problem and was told I would have to send my phone in to be repaired for 15 days. When I asked why so long and I quote their customer service person said "" I sent you the email so do what you want"". I complained on Twitter the Alcatel company contacted me about the problem saying they needed more information it's been a week still have not spoken to anyone or gotten help with this problem. Horrible customer service horrible phone. I guess you pay for what you get! 😫👎🏽😡😡😡😡😡. Final verdict all Alcatel could for me was offer me a free shipping label. If you purchase this product and it breaks you have to send it in to there repair center. They did not offer to replace the phone or even send a refurbish phone. Phone in the garbage like there company is garbage. I would not buy this phone.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Excellent phone, but I dropped and broke it the same day it arrived.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Alcatel is slow on up dates, it appears they will not update to 5.1, setting the stage for a dead end phone. Does not support wifi calling. They have gone out of their way of preventing rooting, u can root, then your out of luck if u want to revert. They mess with partition lock. Okay phone, other then alcatel's anal approach to prevent custom o.s",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I have had this phone almost one year in about two weeks. I wrote a review on Alcatel's website. To my dismay when I checked back on the review I wrote and how may stars I gave it, had been altered. The stars had been bump up from two to four stars and what I wrote edited by shortening the bad part of the review. I was absolutely disgusted. The phone itself is not bad for the price but the customer service is not good at all. I have heard similar complaints. And the complaints stem from questions to do with updates to the phone. The phone came with Lollipop 5.0. They do not respond when asked by customers regarding updates to the phone. Not on their website, Facebook or speaking to them. Speak to them on updates and they have no answer for you. Because of that I will never buy this phone again.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"The big screen is nice, but the phone itself is so slow and sometimes shuts itself down which is really annoying. I also hate that the button to turn the screen on is on the left and the volume on the right. It's backwards from every other phone I've ever had.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I preordered this found to use with my Ting service and I was loving it. Its a beautiful phone and I constantly had people asking me about it. However, mine seems to get hot very quickly watching videos and recently the battery expanded and has caused the phone to bend. It still works fine and battery life doesn't seem to have suffered but its very annoying ascetically. On top of that the ear buds that come with it already died on one side. I'd had this about 6 months, its disappointing for a phone I was so excited about and recommending to other until now.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Piece of crap, broke within 3 months with minimal ware. Customer service is terrible and no parts are available for the device.I wasted 200 bucks and i'm never buying anything from Alcatel again.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Originally I gave this phone a stellar review. However, this phone is a case of you get what you pay for. It stopped charging at 5 week. I just missed the amazon return policy window.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I was really pleased when I unboxed this phone and set it up via wifi. At that point I would have given it 5 stars. Unfortunately that changed when I attempted to install the sim and micro sd card. When I inserted the tray into the phone it wasn't recognized and stuck out from the side of the phone just a tiny bit at a slight angle. When I went to remove it and try to reinsert, the tray broke when pulling it back out. I thought maybe I could just get another tray but when I turned the phone over some of the contacts fell out. I have no idea whether this is a design defect or I just got a defective phone but so much for the pre release discount.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,It's a good phone but if you use it to browse the web a lot it's lack of memory hurts the experience... Scrolling webpages become a unpleasant experience... Hopefully the next version will have more memory wich would fix this issue.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Haven't gotten around to thinking about dislikes yet,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Headphones are missing,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Far better than my Galaxy s4 or note 2, much better battery and faster than eitherI have a lot of apps, and it is not laggy at all, but I use Nova launcher which is greatThe only negative is that the double tap function often does not work. I don't know if this is a phone issue or Android or Novalauncher.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Pros:Speakers are loudest I've heardDisplay is bright and vividThe speed is pretty fast once you remove the minimal bloat, especially the antivirusVery lightweightBattery life was decentCons:Bad LTE receptionCamera wasn't very good, the flash is way too weak so low light is abysmalTap 2 wake is spotty, sometimes because it's slow to wake up. I'd rather just disable itUgly branding on the back. Sticker would solve thisNot many cases out thereOverall:I returned this thing. A phone that loses signal (0 bars!) between towers on the 405 freeway in LA? I'm not T-Mobile, and my cheap old LG F6 was a beast compared to this. My new LG G4 picks it up fine, too. I gave the Idol 3 a chance. Did Alcatel not even test this one bit in the field? What good is band 12 if I have trouble with band 4?!?!",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"This phone is great (for the price I paid) when it worked. After a few month, the screen on mine cracked and rendered the phone unresponsive to touch; therefore, useless. I had a silicone case and temper glass protective screen on since the first day. Never drop the phone or abuse it in anyway, the screen just cracked for no reason while the phone was in my pocket by itself. Unfortunately, physical damage is not covered under warranty. Be warned!",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,It only gets 1 star bc it kept shutting itself off. It would freeze then shut off in the middle of me doing something. Or I could b across the RM and my phone would shut off. Not sure if I just got a bad one or not but I couldn't have my phone shutting off every few seconds.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,My screen keeps poppin up it's broke or something. Would buy a different phone,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"After only three weeks the phone screen has cracked in my pocket, rendering the touch screen inoperable. The phone's screen is so weak it could not survive a brisk jaunt around the city. On top of this, when I tried to repurchase a replacement phone, my order was cancelled by Alcatel but my funds were still removed from my account. I had to go through this TWICE and I had to hassle both my bank and Alcatel customer service to get my money back. The Alcatel customer service reps. were less than helpful and borderline apathetic to the matters.Based on my experiences it seems like Alcatel is an unscrupulous company peddling threadbare phones and has a piss-poor customer service infrastructure to hand their shoddy craftsmanship.Avoid Alcatel at all costs",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Phone died after 30 days of use. Tried to restart phone, but phone started continuously powering on and off, rendering it unusable. A quick google search reveals that this is a common problem for this phone. Save yourself the trouble and do not buy it.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"For the price, the only device that can compare to this for the price is the zenfone 2. The zf2 has a more powerful processor, GPU and 2x the ram for $50 more. Even though I'm usually all about specifications on my devices, I don't play graphically intense games on my phone. (that's what a PC or console is for in my opinion) So I'll take the better screen, slimmer profile, almost completely stock version of Android and the dual JBL audio front facing speakers any day over the slight difference in performance.I've seen some reviews of people receiving units with a few annoying problems but I'm assuming those are either factory defects or refurbished units because I've had nothing but good experiences so far with mine.If I had to find something negative to say about this phone, I'd say the power button placement doesn't make sense at all even for a lefty. But the factory software does allow for double tap to wake and the display does rotate 180° in portrait which takes care of the button placement for the most part. The second thing is that I've noticed a few stutters here and there, and considering I came from a note 3 with the SD800, these slight stutters happen so infrequently that it doesn't bother me and I didn't really pay attention to them till I read about it in some reviews. Either way, I'm pretty sure this is because of the software optimization because other SD615 devices run smother. Hopefully an update to 5.1 or even marshmallow will cure this. If not, bootloader is already unlocked, root is her and there's already twrp available. Custom ROMs should be available soon too.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Terrible call quality, multiple people told me during calls on speakerphone that I sounded far away and that they couldn't hear me well. Maybe it's due to the speakers during calls. I promptly returned. I wonder if the 4.7 inch version also has this same problem",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Great phone while it worked right but still Luke other Alcatel phones the power button failed to work,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Lots of features for the price. Nice screen. Definitely made me wonder why my Motorola Nexus 6 is priced so much higher. (I got the Alcatel for my mother.)However, the SD card/SIM dual tray is awful. I couldn't get a SIM card inside, without ripping out the SD card electronics. Phone still works, but that terrible design choice makes me wary.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Phone stopped working after a software update in just month 2 of ownership. I have made 5 attempts to get phone fixed through customer service and have been unsuccessful each time. Do not buy.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,T-Mobile talked Alcatel into removing band 12 now I have no LTE signal another piece of junk T-Mobile phone. If you have T-Mobile and one of these there is a class action lawsuit being filed against Alcatel for doing it. I have a less than 3 month old paperweight now !!!!! I am not buy another Alcatel anything and dropping T-Mobile because this is the reason they are still number 3 !!!! DO NOT BUY THIS JUNK IF YOU ARE A T-MOBILE CUSTOMER IT WILL OTA AN UPDATE AND THAT WILL MAKE IT USELESS !!!!!,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Phone looks good. But not comparable to other similar phones. I had T-Mobile SIM card, it does not work some times. Camera stopped working completely. When I start camera App, it closes automatically. I installed other camera Apps, only front camera works. Back camera does not work.Overall, I don't recommend this phone.I called customer service. Nobody answers and get disconnected after 1 or 2 mins. Tried several times, it is same.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,This phone is HORRIBLY slow. It crashes at least once a week. Android device manager doesn't locate it.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"After using the phone for about 9 months, the phone started to have shut off and started problem. Since it is under warranty, I sent it back and have it fixed. After 2 months, my phone was freezing on me. I need to send in and have it fixed again before the warranty expires. When I searched the web, it is a common problem of this phone. I will not recommend this phone.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Awesome phone. My first smart phone and it's been nothing but great. Not sure how I loved without a smart phone before. Easy to navigate and use. Very intuitive.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I won't rehash what's already been said about this phone. Overall I think it's a good package for the price. Three problems I have which may warrant its return are the fact that I can't get a LTE Signal on StraightTalk (AT&T Network - could be SIM card related; still investigating), can't get it to pair with my 2012 Ford F-150 Sync System (non-touch screen version) and can't get the swipe function on the keyboard to work. A vivid, bright screen, decent speakers and low price can't make up for basic functionality I rely on everyday. I'll mess around with it some more but will likely return if I can't get these features to work. I'm coming from a Google/LG Nexus 4 that took a bath in a lake and I'm missing that phone already. I do find the Idol 3 to have more lag than my Nexus 4, which was running KitKat, not Lollipop.Update: Turned out that the Bluetooth pairing problem was on the Sync end. Following a master reset of Sync the phone paired effortlessly for both phone and media audio. Haven't tried text to speech yet though. I downloaded the Google Keyboard app and swipe function has been restored. Apparently it is a well documented issue that the stock keyboard app doesn't support swipe gestures. I've upped the review to 4-stars. A little more processing performance & less lag would garner a 5 star rating.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"It's affordable and looks great which is what I needed.However it freezes up a lot and I'm on my second one.If you need something affordable, get it.I must warn you though I have to return my second one because it's going crazy and Amazon almost didn't let me return it because it is out of the return window. It's cute and it works okay but the bad kind of outweighs the good. If you can avoid it and purchase a Samsung or something then I would suggest doing that. I paid 220 for it and now it's 250...no.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"After less than 2 month of use, i'm having dead spots right in the middle of the screen.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"So first phone I received had some problems, but they were very cooperative at getting me a new one and I got it very fast. This phone has blown me away with what you get with the price. The audio is amazing its up there with the HTC one m8 in my opinion. Only complaint I have is that the original one I recieveced had very nice jbl headphones, and the second one had much cheaper headphones. That doesn't concern the phone but that was quite the disappointment. Had the phone for several months now and I still hold it in the highest regard. Blows the HTC one I had before this, out of the water in every way. And now its 30$ cheaper then when I got it. Even more of a steal.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Pluses:Price: about $100 (can't believe this much phone for the money)Display: 1080P while it's not AMOLED, really pretty for the $Sound: stereo speakers rock. Easily the best sound I've ever heard from a phone. While it's not loud enough for a large party, it is great for at home listening.Camera: 13MP camera takes good pictures. Low light is not excellent but, again, for the price, very nice.Expandable memory: Has a double slot for Sim and micro SD card. Even my Moto X didn't do that.Battery: Makes it through the whole day with moderately heavy use. You can kill it if you try hard enough but I usually have half a charge left after a long day.Minuses: There appears to be no way to stop ""full battery"" notifications. If you have it by your bed at night, it is annoying to be notified of a full battery at 3AM.Speed: While adequate, there is some lag with multiple applications open. To me, just mildly irritating but this might be a deal breaker for power users.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,I just got it today. I installed all of my apps and tested it out.Pros:CheapStylishSound qualityVideosCons:Not as fast as I thought it would beTerrible mic/recordingTerrible with popular apps such as snapchat/instagramCamera quality goes significantly down if you zoom inOnce in awhile it will stop detecting the sim cardI have been using this phone since June 2015. Now I am going to back to the flagship phone...learned my lesson.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,I think that some of them defective and I just got one of the defective onesVery slowBad signalScreen colors look fadedBluetooth week signalNot always switch between landscapes to portraitThe good about the one I have is the speakersAnd the battery lifeYou can't exchange only Send it back and get ur money back which in my case its 199 when new one cost 249,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Great phone but it came with a couple of dead pixels right in the center of the screen. I've never run into dead pixels on a phone before. Returned and waiting for another.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"I purchased this phone only recently here on Amazon and paid $99 - but it is now listed @ $240. And so you might think I would be delighted that I got such a 'good' deal, right? WRONG. I am extremely disappointed with this phone, despite my previous research and finding many good reviews on it.I have an LG41C with no special bells and whistles, though it pretty much has everything I really need. But after almost two years, it's got a couple of glitches that can't be resolved so I thought I would ""upgrade"" to another brand and a larger size. What a mistake!This Alcatel takes 45 + seconds to start fully (my LG takes 20), it takes only adequate photos (my LG takes GREAT pics), the battery runs almost out after only a few hours of little to no usage and with power save on - plus I haven't even talked on this phone yet! (my LG runs hours longer and I occasionally talk on it), and this Alcatel takes HOURS to fully charge (my LG takes an hour at most and that's if it's under 10%). AND while it's charging (power off) it makes a low buzzing sound about every 15 seconds and there is NO way to stop it.In addtion to all that - I cannot open photos on messaging and despite confirming that all the settings are correct. I tried everything possible and then called Alcatel and was actually told that the messaging that is built into this phone is not the best and you can't receive MMS! What? My LG has always opened photos via its built-in messaging, as long as mobile data is enabled. So the Alcatel rep told me to use another messaging app in order to open photos. Unacceptable.And not only all that, it will NOT sound a notification upon receipt of text messages. Again, I have worked with all the appropriate settings (I'm not a novice) over and over and it simply will not work.Also, there are no emojis available on the keypad when you're using Instagram. Huh?I've no doubt there are multiple other problems with this phone that I've never even encountered yet - but in the two weeks that I've used it, these are quite enough problems.And now . . . this is the worst:In the past couple of days, this Alcatel gets VERY HOT during charging (my LG NEVER gets hot when charging, not even in the slightest) - and this heating issue alone is why I am going to send it back because I fear it is potentially dangerous. A phone simply should NOT get this hot while charging.Everyone has their own opinion and can make their own decision - but I would NOT recommend this phone to anyone and I am appalled that this $99 phone (not even worth that) is NOW listed at such a ridiculous price of $240.",negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,OK not the best not the worst,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,Freezes often and loads apps very slowly.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,I wouldn't recommend this phone. Very poor battery life. Not very compatible with Ultra mobile. Lots of glitches. Should have known better just gonna stick with my nexus5 very fast and reliable. Don't waste your moneyon this phone.,negative
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Touch screen stopped responding on the bottom 1/4 inch of the screen. This sucks as it is where all of the navigation buttons are. This phone is almost bran new, never dropped. Tried factory reset - no luck. Phone is now useless after 60 or so days.",negative
